Date_ajout,pseudo,Voc_range,CECRL,nb_annees_L2,L1,Domaine_de_specialite,Sejours_duree_semaines,Sejours_frequence,Lang_exposition,L2,Note_dialang_ecrit,Lecture_regularite,autre_langue,tache_ecrit,Texte_etudiant,Section_renforcee
2022-10-27 09:30:00,450bf9949b55edb197b4fc4a7bc51486166ebc59413949e88c71afbe2342cd9e,A2,B1,10.0,French,Sciences de la vie et de l'environnement,3.0,3,50.0,Anglais,,quotidienne,Aucune,Tache_2,"My inspiration for this job is my primary teacher when i was in first grade. Even after fifteen years since i've been in his class, I still remember him. Last year I decided to come see his work in his current class for a week to see what method he use. I was surprised to see that he don't have a specific method, it's quite classic in fact. But the way he talk and the way he explains things seem so easy to understand. And i'm not saying this because I am twenty years old now, because his pupils seems to absorb the knowledge he try to teach them. What i forgot to say is that when i did my training course, the teacher was not teaching first grade anymore but in fourth grade, wich is quite different from first grade of course. So i asked to see for a day the current firts grade's teacher. And it was quite different of my experience when i was a student in this grade. But I loved it, it was much more groups works and rituals.
In conclusion, I would like to say that the teacher I had in first grade will always be my inspiration, even if as a feacher I would like to use a method much more collective.",0
2022-09-14 11:47:00,b878ea421aed7a8b8217f8a36bc4331c982090e66a02551221ca4be45eb026cd,B1,B2,13.0,French,Informatique et electronique,4.0,3,15.0,Anglais,,quotidienne,Espagnol,Tache_2,"Since the age of ten, I am passionate about computer graphics. At the time, I just  had discovered youtube and the video game called ""Minecraft"". A lot of content creators had a introduction at the beginning of the video to identify themselve and something just clicked in my head, I wanted to do that.
In 2010 or so, technical tutorials were not as common as today, and there were few really qualified people to teach about complex software as 3d softwares. But with some work and exploration of all the content that I could find at the time, I downloaded a software called ""Cinema 4d"" which is still an industry standard today, and starded doing my on youtube introduction on the family computer.
My 3d render were bad at the time because of my limited knowledge, I'll also admit that about 75% of my creations were only me following tutorials but I was proud of myself and for a ten years old boy it was ok. Moreover, even with great knowledge, the raw performances of a family computer was not enough to do high quality stuff, but the creative process around it hooked me into computer graphics.
After that period, I went in my teenager era if I can say so, I had far less learning and creation done but I was the ""graphic designer"" of my friend.
The next part in my journey toward computer graphics is far more recent, just before going to college, we need to ask us about what we will be doing in the futur and the idea of computer graphic resurfaced like something obvious in my head. Since then I work every month or so on computer graphics software, for personnal project or for student association lately.
Nowadays it is far easier to learn about 3d software, there are more an more profesionnal courses that you can access online for free and the community is always here to help if you have any trouble. One of thing that helped is that a lot is a software called blender, it is free and opensource, so everyone can do his own thing done with it. Since it is very popular it is almost be concidered as a standard in the field, it is not really used in the industry because it is a general software and the industry tends to used specialized software to do really specific tasks but it can do a lot of thing greatly ! For example one of the episode of the serie ""love, death, robot"" on netflix was made using only blender.
However, my professionnal project evolved through the years, I joined ESIR because of the digital imaging specialization with the idea work in the field but with no clear idea of what I'll do later. As of today, I'm realy interested in special effects from the movie and it is my aiming point but I am more and more interested in AI generated art which is kiind of the revolution.",1
2020-03-03 12:23:00,79b5444fad6c6d5e2ed9e27d949faac16a606aba2a7219ebb5c22ce2aac60526,B1,B1,10.0,French,Medecine,24.0,7,3.0,Anglais,B2,jamais,,Tache_1,"As we know, the red cross is an association with the goal of doing some first aid on needed people. This community appeared on 1864 and was created by Alex Dupont. This man had the idea of creating this type of association thanks to a war. In fact, he was on the battleground and saw a man in distress so he decided to help him. He wanted on a church and started to give some first aids. He was joined by some women and nurses.
Nowadays the Red Cross Association count a lot of volunteers, and, thanks to their humanity, they help a lot of people by feeding, caring or accommodate them. Whereas it was first an association to heal the soldier, with the time it grew up and has spread to multiple missions as we saw just before.
Moreover, a lot of different people can work and participate on the Red Cross. Indeed, with the enlargement of the association, you can do a nurse, a social worker, a doctor, a nursery etc.
To sum up, the Red cross is a really great association.
 I think the Red Cross association is a great idea and innovation. In fact it help some people when they are in need. You can be a volunteers when you want and see what's beeing in the need is.",1
2022-09-14 15:53:00,f384fc6dff78fa5b993782f57c9bac4ca49f27af5e5bdae88b00072209c20d5c,A2,B1,7.0,French,Information Communication,0.0,0,20.0,Anglais,B2,mensuelle,Aucune,Tache_2,"For my future career, i want to be part of the organization of large festivals like Les Vielles Charrues in Paris, Paris or Coachella in Paris because music is something essentiel for me and I want to work in touch with the ""music world"". One of my inspiration is my first concert that i've seen in October 2021 next to paris in a tiny concert hall, it was one of my favorite artist in stage ans I just love this experience and the second the show started I just knew that work in a concert hall or on a festival behind the scene was meant for me. This is why I decided to study communication and maybe soon after, accomplish my biggest dream that is to work in the Accor Hotel Arena in Paris ans become event project manager.",0
2018-11-09 17:51:00,506753017c46b7ce642bb71c8f6175ae26b3ff3b2b752e29e19f6eec9a0d4af7,B1,A2,13.0,French,Informatique et electronique,0.0,0,2.5,Anglais,B1,hebdomadaire,,Tache_1,"The technologie that I choose is the VR (virtualy reality). This technology works with a headphone. This technology is used, in particulary, in the domain of video games. With this technology, gamers are totally immersed  in the world of the games. With the headphone, gamers doesn't see the real world and listen what happend around he, he only sees the games word and listens what happend in the games. This technology works with captors witch permits gamers to evolve in the games. For example, he can walk, jump ...
The goal of this technology is creating artificial words generated and  managed by softwares to immersed people in a different word.
This technology is also used by companies to sell their products or services. For example, an attraction parc can use the VR to show a part of an attraction. If the customer find this experience good, he can buy their place for this attraction parc.
This technology is used in the domain of the education. VR  permits to recreate things that be explained by the teacher and students can see that in the same time. So this technology permits to have a better comprehension method and do things that they can't do in the reality, for example, in chemistry, dangerous experience with products that the etablissement doesn't got.
 One of the consequences of this technology, in the domain of video games, is gamers have the impression to be in the game. This consequence has good side, like the gamers has a better experience but also bad side, this consequence can increase the addiction of the video games.
This technology can have bad consequences in the health if VR is used during a long time in cause of waves produced by the headphone.
Finally, I think that this technology is a good think and bad consequences can be avoid with a control use.",1
2022-09-14 14:30:00,342fad0c5d8fb11e3684aff60aacb92585d729a6fe203c95f9a9fed0b313917d,A2,A2,7.0,French,Information Communication,1.0,1,0.0,Anglais,,jamais,Aucune,Tache_2,"I choose study information and communication because I'm very interested about organizing events and I would like to make it my job in the future.  My passion for events come me from differents life events. I have always loved go to party or wedding. Moreover,  I watched a lot of movies about profession of wedding planner or event organiser in general. So all these little everyday things made me want to become leader of event project.  I don't have really a person who inspired me be rather several events in my life.",1
2018-11-23 11:26:00,7cce6ed9e1484cd2ee892d0baba51133b03095a740cdd62e5d721bf5967abca0,B1,A2,9.0,French,Informatique et electronique,1.0,1,5.0,Anglais,B2,quotidienne,,Tache_1,"Augmented Reality
This  technologie will be very usefull daily. It will improve our capacity to  find the way, find information about something. We could use it on  smartphone or glasses and also on car to help us to beware of danger  become from pedestrians, other cars.
 .",0
2022-09-14 14:38:00,02c703e1d98dca0484bbd4923d0d2278f5a1ecc603fc7e9aef6c967adf15a239,B1,B1,12.0,French,Information Communication,1.0,1,15.0,Anglais,B1,quotidienne,Espagnol,Tache_2,"What makes me want to do this study?
I first
start to do law study, but I quickly discovered that it was absolutely not what
made me happy and it was too hard for me, so I decided to change my
orientation. I have a friend who did this
study in information and communication when I was in law, so she was able to talk to me about it, and thanks to her I made the right choice.
Also, I always had an admiration for journalists and people who right article about the story of people. And now I know that I want to do something like them and maybe become a journalist too. Because I want to give a voice to the ones who can be heard by righting there stories. In our world today, there are too many things that we have to change and fight for, and for me, the best way to do that is to study information and communication.
This is the 2 things that inspire me and makes me want to do this study in information and communication.",1
2022-09-12 14:37:00,d1bb34634b6edb9f527bc3f92ca8fee621ea1b2b84e0fa5b060a30693765d782,A1,A1,8.0,French,Sciences de l'education,2.0,2,0.0,Anglais,,jamais,Espagnol,Tache_2,"Hello !
Since 3 years, I am interessed by children. I want become teacher, because is a profesion with many contact with children.
I choose my studies, sciences of education, for be able to finish teacher.
My source of inspiration is my teacher was a very good teacher, motivating.
Also, I'm very motivated for became a good teacher with the future generation.",0
2022-09-14 15:05:00,aee963441365e61d2da82cd2183da44bcf9a7179ad324771c603c3b3786a69a1,B1,B1,10.0,French,Sciences et proprietes de la matiere,1.0,1,3.0,Anglais,B2,hebdomadaire,Espagnol,Tache_2,"In my opinion, my parents are the people who were the most influential in the choosing of my studies, it is not like they choose for me, it is more like they pushed me to work. It started at the beginning of the secondary school. They were always asking if my homeworks were done or if i red my lessons. At first sight i though it was bad because most of my classmates parents were not really carring about their children marks. So since this moment, i always felt like my parents were carring too much and it oppressed me. After the secondary school, i grew up, so things appeared to me differently but it took time for me to realise the fact that i was lucky to have my parents carring a lot about my studies. I can remember now this one sentence my mother were always telling me: ""you study for you, not for us"". The first time i heard it, i was completely not agreeing with it because i was studying for them, i did not wanted to be a shame for them. As i said i realize by growing up how i was false. So i went to the scientific section in highschool because i had great marks in chemistry and mathematics. I realized that my parents allows me to chose what i really wanted to study.
I went to ESIR right after the Baccalauréat because i did not wanted to do infomartic, the ""prépa"" in ESIR is specialised in chemistry and physics, this course is great because it is containing many informatic classes and it is no far way from my parents house. In my everyday life, clothes and shoes are one of my passions. So i though that i could combine sciences and clothes in my studies. Developping new materials for footwear and sportclothes is one of the target i aim at by studying at ESIR. My other target is to live good with my job, my parents helped me a lot, i want to help them back. As my girlfriend is studying in art, it pushes me to get my degree to work with her, together we will create new shoes or clothes designs, made up with eco-friendly and amazing materials!",1
2020-03-03 12:25:00,e4e5a244c13571808255df617db04972ec89d2457c9d7978e745c167225c0c6b,B1,B1,10.0,French,Medecine,3.0,1,6.0,Anglais,C2,hebdomadaire,,Tache_1,"I would like to talk about the creation of the red cross. The red cross was invented by the swiss Alex Dupont in 1859 during the battle of Paris between the French and the Austrians.
He was witness of the battle and he decided to give help and first aid to the soldiers of both sides. This is the founder act of the red cross and then in 1863, 16 countries signed the convention of Genève which permit to neutralize health services during war. Thanks to this convention, on the battlefield people which are not taking part of the fights can't be attack in order to permit them to save lives.
 I think this kind of association is very important. In fact despite the terror of the war you can save people.",1
2018-10-15 15:43:00,f1e953ecef0a13b1fc4fec7365b56fc41954c64ca8bcf2960d2654085e45d6ea,B1,A2,10.0,French,Pharmacie,0.0,0,4.0,Anglais,B2,jamais,,Tache_1,"Antibiotics :
The first antibiotics was discovered by a scientific Alex Dupont during a fungi test by chance.
They are a lot of antibiotics family, for example, b-lactamin, aminoside, tetracycline, macrolide...
Most of them have some toxicity. We can have fever, make a anaphylactic choc and dead, if we are allergic to penicillin. You don't have to used tetracycline if you have under 8 years old because you growing up and tetracycline can impact your bones (not important) but can also impact your teeth and make it yellow. It's not very beautiful..  Aminoside is not recommended if you have some kidney problems. So, we can have very tragic toxicity (death), it is why antibiotics must be used with attention and prescribed by a specialist.
Today, a lot of people use automedication and they don't know the risk of that. As we said, there is  a risk of toxicity but not only.
There is many antibiotic's resistance because of automedication and bad compliance. People takes antibiotics for something which don't deserve it like a flue, stop their treatment before the end. All of this mistakes increase the resistance, it's very dangerous.
 I think it's important to know that antibiotics are not a medication without risk and know that we are taking risk when we take it without prescription. In the next twenty years, if we don't found solution, people can died because of little infection caused by a bacteria, because of this resistance, because antibiotics will not be effective.",0
2020-02-19 10:02:00,3e6cf3e1c85f2f6d25dbe919dc72de828618b04c46b72188ccc52396f646a5b6,B1,A2,10.0,French,Sciences de la vie et de l'environnement,1.0,1,3.0,Anglais,B1,hebdomadaire,,Tache_1,"In the biological domains, lots of technologies are created. One of them is the meat in vitro. It's the new king of food, maybe the future food. Two technics can be used to produce meat in vitro. One of this is to take baby cow serum and put on the Petrie box during many time for the colonization with some additives. Stem cells are used. This king of meat could be the new meat in the future.
  Increasing of vegan people are promoted this new technologies as the impact of global warning. The meat in vitro will wondered less water than naturel meat for example.
  The meat economy would be important.
This experimentation are not without consequences. In fact, the creation of artificial meat is a way to reduce the methane gas produced by cow because the pollution is in heart of environmental problems. But artificial meat could be more pollutant than natural meat. However, this animals are very importance for the landscape. They allow us the maintain of different landscape. Without them, there will not landscape. Cow plays a role in the carbon stockage too and promote plants which are not consume by humans. One more, cow allow us to the fertilization.
  One more, it’s not ethical because scientist use animal serum to make them.
  Most of consumers want to eat natural products. We don’t know if the consumers will accept to eat this substitutes. Then, they can be reticent to eat white meat compared to natural red meat.
  Them, this product is not on the market yet. Actually, it’s very expensive (250 000 €)",0
2018-10-25 09:23:00,1e38b354219d858e7821ef828b465368be433594992df4eb6f0a0ff4f883366d,A1,A1,13.0,French,Sciences de la vie et de l'environnement,1.0,1,0.0,Anglais,B1,jamais,,Tache_1,"I about speak The microscope permited the look organisme microscopic. He has permit discover new spices animal and plantes. He has permited the new looks in the earth. Lot of phenomene it identifice lot of problems comme des maladie, bacteria. it's permit analyser plants, human body
 He s'agit the one big innovation in the world. The traitements it's discover par the microscope. he had permit understand phenomene physical",0
2022-12-12 15:25:00,8072b056736d333fcd4f5e150a3514683862987033abe3e614e3165c6df24847,A2,B1,10.0,French,Information Communication,0.0,0,2.0,Anglais,,mensuelle,Italien,Tache_2,"I choosed these studies because I like their issues, it allows me to work in different sectors that I appreciate. For example journalism or evenemential. I like those sectors because of people who works in those. For me these people are able to do a lot of things and I want to be like them. They work hard to have results but in sectors that they like so, I think, for them, it’s not really work but it’s long pleasure. For me this is important to have a work in a sector that I like so I choosed these studies because I like their issues and all people I saw working in those sectors liked their jobs. I also saw concerned and motivated people in these sectors so for me it’s a good thing because it allows to work with people who appreciate their jobs and it also allows to work more efficiently. A happy person is more efficient than a sad person. And for the rest of the team it’s more interesting to work with people who smile because they like their jobs
 This webpage performs keylogging of input typed into a textbox. In other words, when focused on the textbox below, the page will record each time you hit a key select text with your mouse. All of the data is stored locally on your machine in the DOM and is downloadable as a JSON file. More information about the motivation of this project and the format of the produced data",1
2022-09-12 14:44:00,8885d7b9730803ec25d41eded494ad4060ba51061d15beb161cf94be6878ec28,A2,B1,7.0,French,Sciences de l'education,0.0,0,1.0,Anglais,B1,mensuelle,Allemand,Tache_2,"I am particularly attached to children, they interest me a lot. I want to learn how to work with them, to develop their autonomy.",0
2022-09-14 15:29:00,377cbe492a63ca26395faab9eeded70ce6e088b58b548f830428e65fc19aea2b,B1,B1,9.0,French,Medecine,2.0,2,5.0,Anglais,,mensuelle,Espagnol,Tache_2,"To begin, I am currently a biomedical student. This choice that I made was of course and like anyone, I guess, motivated by some experiences I lived in the past. So now, I am going to talk about my inspirations which made me being a biomedical student.
First of all, I always have been pretty good at studying science, whether it was the maths, physical, chemical... But the biological is and has always been my favourite one. Indeed, I really think this science is pretty much endless and anyone with a strong willness and a scientist spirit can brings his own contribution to the searchings. That is due to the fact that some subjects are really sharp and can only be about one specific cell of one specific creature. Moreover, there is zero theory which is an absolute truth. Anything can be second thinking if someone finds a new stuff about it, which is contrary with the previous believing. Furthermore, to add a more personal argument, I find this science so interesting, just because you learn how the world and the animals around you exist and live. You even learn about your own existence and how you are able to do what the human beings are able to.
As you have just seen, I am interested in biology, but this is not the only thing that inspired me doing biomedical studies. Actually, when I was younger, i did an internship into a vet cabinet. During that period, I saw some surgeries on animals and it did not scare me at all but rather inspired me about the importance of the healthcare system, even though it was on animals and not on humans. I found the surgeries very interesting because it also enabled me to see the actual inside of the body and to understand the different organes' roles.
With that being said, you can know understand why I turned towards the biological sector after my bachelor degree. And, to be fair, learning about biology made me even asking more questions about it. In this science, the more you know and the more you realize you don't at the same time, because there are always some mecanism that you don't learn about how it works but just about what it does. It makes me think about astrology in that way.
To conclude, I have always been interested in science in general, but biology is the one I find the most interesting and I especially like the fact it seems endless. However, the event which made me a biomedical student is actually my first internship.",1
2022-09-14 14:38:00,faecc72f96a48f1242a96cff365e35ae1a0a40b43f9af507b09ae7338fe23530,A2,B1,7.0,French,Information Communication,0.0,0,4.0,Anglais,,hebdomadaire,Espagnol,Tache_1,"I really appreciate  the film ""Imitation game"" because this film talks about the work of Alex Dupont end his history, because he dedicated all his life for the mathematic so when i watched that film i was very impressed by his determination and his intellegency , he helped the world when he worked for the british army in World war 2 to discover the secret of the enigma machin. But his story is also very sad because when the army discovered that he was gay, they just want to destroy him despite all the help that he gave during this war.",0
2022-02-21 17:47:00,8535a65a3719cd1f166265b62f44a7ad31ac7b0a86197407f09809fb10a49b0a,A2,A2,7.0,French,Information Communication,0.0,0,1.0,Anglais,A2,mensuelle,Italien,Tache_1,"Alex Dupont has create the model SPEAKING. This model alow to construct an communication. It is construct on 8 parts. This model are using by the télévision, socials médias... because it is famous. With this model, we can watch the differents communication who use a professtionel.
 The social médias alow to communicate with the people of world. But, it's very dangerous because they is a bad people. The social médias is bad because the body is very important compared with personalitie. In reality, The social médias don't alow to comunicate because it alow of we watch. Indeed, we post our life to show others.  We follow the people for compare us. we can to feel only because it's a fast disscution.",0
2021-01-29 12:54:00,9adb7080c37638034887386dfcf0499dff319b5d47af5a1b6b56eacbd6d9a78d,B1,B1,15.0,French,Information Communication,1.0,0,10.0,Anglais,B2,,,Tache_1,"When I was little, the world was really different from now. The 21st century had just began and many ways of communication had seen the light throught the years. One of the most important for me wad the creation of the laptop. Appeared in 1981, the first laptop was an incredible revolution for those who needs to work in unusual places like planes or trains. Its size greatly reduced allowed people to transport it wherever they wanted, and its weight of just 12 Kilos made its use very practical. However, the use of these laptops was strictelly professional. Nowadays, laptops have evolved and offer even more possibilities. First, the use of these tools had become more recreational over the years, and it's now possible to watch movie, play video games or even listen to music with a laptop thanks to the internet. Of course, it still almost essential to possess a laptop for work, but they not reduce to this utility. Then, laptops have change the world of communication, with the apparition of social media and others platform. Meeting people virtually is now possible and available for everyone, for exemple, many people now have friends they haven't meet in real life who lives miles from them. But, the more impressive evolution is that now, we can access to almost every knowledges on earth. Discovering something is now so easy, and open the doors of a new world of consciousness.
 I find that in the first place this evolution cannot be wrong for the humankind. Everything is easelly available, even a child can make a search on the internet. Working on a laptop is also pleasant and can be done everywhere. But I think these developements can be really dangerous on the long term. Knowledge is now so easy to access that many of us have stop thinking by themselves. If they want to answer the easiest question, internet and the laptop know the answer, if they need life advice, the same thing happen. So many people now can't live without a laptop, without being connected to the world and the others. Children are no longer children and many spend their day in front of a screen, watching mediocre content. But there isn't only bad things about these laptop. It allowed everyone to know and communicate freely, to discover and learn.",0
2022-09-14 15:27:00,1f8e81615ecea90635c8424458ad4f5c6102b57a31f3c3e7d52e6e1a0074d8d5,B1,A2,10.0,French,Sciences et proprietes de la matiere,0.0,0,5.0,Anglais,,quotidienne,Espagnol,Tache_1,"So I choose to speak about batteries, because it was and it is still an object that we keep improving. We always want it to be lighter,smaller and more effecient but we also want it to be the cheaper and more ecologic. The batteries are evolving really fast, especilly in our decade, in the last few years we almost stop using the batteries that can not be refilled. Now we all use electrical ones, and this improvement totally changed the technology field. We just need to compare the computer seld in the early twenty-one century and now, the biggest difference are the weight and the volume, this is due to the size of the battery inside. Behind this there are many scientist who work on improving the efficiency and the lithium ions are the most practical solution that they find for the moment, it is use in our phone for exemple. However the battery still have a long way to go because of the effects that it might have on the environment. The last reaserches are base on the dioxygène because it does not polute however it is quit dangerous because it can explose. But we keep finding ways to secure it. So it is a field constantly moving to a solution to an other and this is why I am curious what will be the next revolutionary battery that we will create and to what extent it will change our lives.",0
2022-09-14 15:05:00,61ce5dd21c2e1482c1f6dca72a4bba0965153835c98d71b7b5081eac28719b69,B1,B1,12.0,French,Informatique et electronique,2.0,1,5.0,Anglais,,hebdomadaire,Espagnol,Tache_2,"I always knew I wanted to work in a scientific field.
 Science is a domain that has attracted me since I was a child, and that was amplified by the reading of books and magazines, and by watching movies.
 During the years before High School, I was still hesitating on the specific domain that I wanted to work in, but all of this hesitation has suddenly stopped when I made the 3è (the last year before HS) observation internship in my father's company.  This event  has played a key role in my orientation, giving me the will to work with computers, in order to create amazing objects and giving the possibility to reach new horizons. In other words : it made me dream.
 While reading theses lines,  I think you've guessed : I was in an IT company.
 The internship lasted three days only,  but they were sufficient to convince me !
 We were 3 school boys from different places, and  we had a full schedule, with no time to rest. In deed, each 2 hours, we had a meeting with a specialist that was working in the company, in a specific field. Almost all of them were engineers or researchers in computer science, but each of them was working in a whole new  domain. This diversity of subjects made me realize that with studies in computer science, I would never get bored, as there are things to discover and handle every day (IT is changing really fast, with the apparition of new technologies and concepts all the time).
 Since that moment, my vision has obviously changed and sharpened, but the spark that it created in my mind never blew off, quite the contrary.
 Still, at the end of  High School, when I had to decide where I was going the years after (what studies I would do), I had little apprehension about the fact that I would like to work in computer science.
 Despite everything, I had only OBSERVED and not practiced, so there was a chance that I would appreciate new technologies from a user perspective, but not as a developer.
 Hopefully, some month after I was starting my IT license, and the courses were amazing and very interesting : I had made the good decision.",1
2018-10-24 12:22:00,5f3fad6a29a4d45d268f5c37b746dc36a0f125f14ed5b2f24bd796e9db0a8965,B2,B2,8.0,French,Medecine,0.0,0,2.0,Anglais,B2,hebdomadaire,,Tache_1,"A the last few decades more and more deseases became treatable, thus increasing the life expectancy. And because cancer is mainly a desease of old people it became one of the first cause of death in the developped world. In the battle against cancer the nanoparticles are one of the most hopefull lead. Those particles are able to reach the tumor and deliver the medication right inside it. The main advantage is thair ability to be very specific and therofore to damage only the tumor, while leaving almost untouched the suroundings tissues. Even more, they deliver the medication only when around the tumor, which largely reduce the amount of medication in the general circulation and the amount of sides effect. Howewer great in theory those nanoparticles appears to be less efficient then expected in practice. Furthemore the hypothtical sides effects du to the particles themselves are still unexplored and need to be taken in consideration.
 This lead in research is exiting and promising, but as often in medical and biological research it is dispointing to see that the effective results are far from what was expected... Frome greats ideas, years and sometimes decades are needed to develop an actual effective treatment, which is almost never as promising as it apperead to be in the first place. As for those nanoparticles use to cure cancer, years of research will be necessary before allowing a test on actual patients with no garantee of success. Research is all about patience and be prepared to be dispointed because great break through and discovery are rare and always based on lots of smaller discoveries and disapointment.",0
2022-02-21 15:26:00,76aec560bfa4cbad41057937c28eadef0e099cd0aae978f97a7ebe190b06082d,B1,B1,13.0,French,Information Communication,4.0,4,6.0,Anglais,C1,mensuelle,Espagnol,Tache_1,"The creation of internet was done in 1970-1980, after the arrival of computers. Arpanet is the ancester of internet. Computers were first developed in companies and universities. Then, the Californian counter-culture allowed the development of personals computers and internet. In fact, they refuse the monopoly that the companies and administration have on the technologies and they start protestations. The members of the Californian counter-culture will, therefore, find a way to connect on Arpanet where they will develop discussion forums to share tips on music or to debate politic, for example. However, that started to be a problem for American administration because more and more people were connected to Arpanet. They finally decided to cut Arpanet in two parts : Milnet for the military and Arpanet for the others.
 In my opinion, the Californian counter-culture is at the origin of a turning-point for our world. They completely change the society. This has enabled communication to be developed at an international level. That also permits to expand information. It is something that is indispensable today, it permits to develop technologies such as social media.",1
2022-09-14 14:12:00,6f0b11d3769a6883d869f9e88b41c3ba6a45e33b3a26453f16b0880d19a2a74a,A1,A1,7.0,French,Information Communication,12.0,3,0.0,Anglais,,hebdomadaire,Aucune,Tache_2,"Hello, my name is Alex Dupont, I'm 19.I don't say my future job.
I choose licence information-communication because it's a general study.
My english is so bad because last year i work in service civique and i don't speak english during 1 year.
I have a bac pro commerce but i don't want work in store.",0
2020-02-19 12:12:00,da5937212a54f6111e2231138a9252bfb8a89feca1f0f16033c4fcb981a93954,B2,B2,10.0,French,Sciences de la vie et de l'environnement,2.0,1,15.0,Anglais,C1,quotidienne,,Tache_1,"Impact of nutrition over microbiota quality and intestine integrity
 Even though research is uncertain concerning most of the points we are gonna evoke further down, results are still revolutionning the way we see nutrition and the importance of micobiota in its contenant, which is the intestine.
 Microbiota is about all microorganisms which are interacting within the intestine : mushrooms, bacterias, viruses and such. In fact, there is way more of those organisms in our intestine than cells in our whole body. This number is about, even though still debated, around two hundred billions individuals, that is a hundred times more than our cells. Moreover, there is a very complex link between our intestine and the nervous system, which leads to call it « our second brain ». Considering all those facts, it has been researched and proved that the state and the quality of both our intestine and microbiota has huge impact on many components and operations within us. Therefore, we are gonna focus on the impact of what we eat over these.
 In order to keep our intestine and its inhabitants safe, it has been recently proved that we need to avoid some nutrients and favor some others.
First of all, we should avoid excessive consumption of sugar, especially added ones. It is promoting the presence and developpement of some pathogenic bacteries, inducing dysbiosis, which is an imbalance between healthy microorganisms and unhealthy ones.  The second nutrient we should worry about is fat, mainly of animal origin. Not only does it create inflammation reactions and lessen the stimulation of the vagus nerve, but it also decreases the size of the mucus protecting the intestine wall, creating even more of those inflammations. Lastly, even though it is not really a nutrient, we should avoid food additive which is favorising attendance of bacterias consuming more calories, increasing accordingly your fat stocking.
 Contrariwise, we should increase our portion of some healty elements, divided in two categories : prebiotic and probiotic. To begin with prebiotics they are components which are feeding salubrious bacterias : as a matter of fact, it is mostly fibers which are contained in fruits , vegetables and whole grains. Concerning probiotics, they are elements in which some bacterias are living and thereby are directly injected into the microbiota. Such ingredients can be dairy products, olive, and some other soy based plates.
 All those hopeful results could open the door to a new type of preventive medecine, based on improving daily life nutrition, in order to avoid taking all those pills we have been capitalizing on until now.",1
2022-09-14 14:34:00,9cedac245596656b1809ded9b424bc4993326114317fa1bc3e18a873008244a3,A2,A2,7.0,French,Information Communication,4.0,2,5.0,Anglais,,mensuelle,Espagnol,Tache_3,"Good
morning Mr or Ms
To
begin with I will introduce myself as a young woman who wants to go
to many journey as possible. And in the study I choose to take, the
international dimension is a huge part, discovering other people and
other culture are a big part for inderstanding people, and to do
communication. That why i’m writing to you today, I let myself
think that I deserve a year in a foreign country.
Their
is a lot of adventage of discovering a country during one year. For
exemple : having a year in a foreign country is the occasion for
me to have a perfect english, and never doubting of what i'm saying
again. This exeperience will surely change myself forever. I think
that in my position as a student this journey is essential, I will be
back much better and with more skills to be a better student in
communication.
That
why to complete this projet, I will need your help, in fact this
projet cost a lot of money and I need you to give me a scolarship in
order to make this Alex Dupont who is also my dream possible.
My
plan are to go to Paris to studying communication but also to meet
other people that surely do not think or see the word as i’m seeing
it.
Bests
regards",1
2022-09-14 14:34:00,028a4fe6d519dfaf3b1e1d8556f7bbf957bffce64f2ccd4b5024cc880bcfa102,A2,A2,10.0,French,Information Communication,0.0,0,2.0,Anglais,,mensuelle,Espagnol,Tache_3,"Student at the university of Rennes 2, and passionate by the American culture, travel to Paris can be the ocasion for me to accomplish my dream, improve my english and perhaps, have a job that I like and in which I can be more independant.
Consequently, during this school year, I would like scholarships in order to help me troughout this project.
Be an exchange student permits to discovered a new culture, new persons and live new experiences for my future in the communication's sphere.
Moreover, I know the university of Rennes 2 is lied to others universities around the world and specifically at Paris.
I hope you will accept my request.",1
2022-09-15 14:03:00,d11df63555ccc99dc366885d2fbdb38d925ef11cf8e7f0228f7904a51171085d,A2,A2,12.0,French,Information Communication,1.0,0,3.0,Anglais,,quotidienne,Italien,Tache_2,I chose to study Information and Communication at Rennes 2 University to work in a communication profession. I made this choice because many influencer on social media inspired me every single day. Moreover i did a intership in communication which confirmed my choice.,0
2022-09-14 15:06:00,43ada8133224c026721ac49fbff2f88fff439531b5d4939ec7ae726b3350d473,B1,B2,7.0,French,Histoire,2.0,2,0.0,Anglais,,mensuelle,Aucune,Tache_3,"Hello, my name is Alex Dupont,
 I live in Paris and I study at the university Paris. I wish I had a scholarships so I could go to Paris for several weeks to better speak the language. But to get therel'd need a scholarship to help me to finance the trip.
I hope you understand my case
Thank you for listening to me",0
